,date, value,moving_average
110,01/04/1980,514.46,566.8925
111,01/05/1980,547.49,566.9141666666666
112,01/06/1980,568.01,566.8466666666667
113,01/07/1980,618.52,570.4200000000001
114,01/08/1980,648.75,573.91
115,01/09/1980,665.42,579.4808333333333
116,01/10/1980,676.85,591.1716666666666
117,01/11/1980,724.78,604.4208333333333
118,01/12/1980,698.07,613.7125
119,01/01/1981,676.91,618.5366666666667
120,01/02/1981,670.66,624.7375000000001
121,01/03/1981,707.05,643.0808333333333
122,01/04/1981,724.13,660.5533333333333
123,01/05/1981,740.8,676.6625
124,01/06/1981,708.95,688.4074999999999
125,01/07/1981,687.8,694.1808333333333
126,01/08/1981,631.29,692.7258333333333
127,01/09/1981,575.02,685.1925
128,01/10/1981,622.23,680.6408333333333
129,01/11/1981,639.75,673.555
130,01/12/1981,620.23,667.0683333333333
131,01/01/1982,594.75,660.2216666666667
132,01/02/1982,564.67,651.3891666666667
133,01/03/1982,553.3,638.5766666666666
134,01/04/1982,579.4,626.5158333333333
135,01/05/1982,554.9,611.0241666666667
136,01/06/1982,525.72,595.755
137,01/07/1982,510.92,581.015
138,01/08/1982,541.48,573.5308333333334
139,01/09/1982,570.64,573.1658333333334
140,01/10/1982,644.69,575.0375
141,01/11/1982,705.76,580.5383333333333
142,01/12/1982,708.85,587.9233333333333
143,01/01/1983,755.98,601.3591666666666
144,01/02/1983,792.7,620.3616666666667
145,01/03/1983,823.5,642.8783333333334
146,01/04/1983,884.75,668.3241666666667
147,01/05/1983,926.5,699.2908333333334
148,01/06/1983,953.55,734.9433333333333
149,01/07/1983,905.8,767.85
150,01/08/1983,868.78,795.125
151,01/09/1983,876.9,820.6466666666666
152,01/10/1983,809.37,834.37
153,01/11/1983,840.44,845.5933333333334
154,01/12/1983,818.81,854.7566666666667
155,01/01/1984,784.35,857.1208333333334
156,01/02/1984,734.22,852.2475
157,01/03/1984,727.76,844.2691666666666
158,01/04/1984,714.61,830.0908333333333
159,01/05/1984,670.29,808.7399999999999
160,01/06/1984,688.04,786.6141666666667
161,01/07/1984,656.94,765.8758333333332
162,01/08/1984,725.47,753.9333333333334
163,01/09/1984,708.58,739.9066666666666
164,01/10/1984,698.27,730.6483333333334
165,01/11/1984,685.26,717.7166666666667
166,01/12/1984,698.55,707.695
167,01/01/1985,786.49,707.8733333333333
168,01/02/1985,798.32,713.215
169,01/03/1985,781.2,717.6683333333334
170,01/04/1985,781.47,723.2400000000001
171,01/05/1985,806.97,734.6300000000001
172,01/06/1985,819.59,745.5925000000001
173,01/07/1985,832.19,760.1966666666667
174,01/08/1985,820.76,768.1375000000002
175,01/09/1985,770.54,773.3008333333333
176,01/10/1985,801.16,781.875
177,01/11/1985,857.53,796.2308333333334
178,01/12/1985,885.03,811.7708333333334
179,01/01/1986,912.03,822.2325000000001
180,01/02/1986,979.28,837.3125
181,01/03/1986,1025.18,857.6441666666666
182,01/04/1986,1050.35,880.0508333333332
183,01/05/1986,1094.15,903.9825000000001
184,01/06/1986,1102.55,927.5625
185,01/07/1986,1009.84,942.3666666666667
186,01/08/1986,1039.19,960.5691666666665
187,01/09/1986,947.59,975.3233333333333
188,01/10/1986,973.8,989.71
189,01/11/1986,969.84,999.0691666666667
190,01/12/1986,939.67,1003.6225000000001
191,01/01/1987,1049.65,1015.0908333333333
192,01/02/1987,1133.9,1027.9758333333332
193,01/03/1987,1142.35,1037.74
194,01/04/1987,1103.83,1042.1966666666667
195,01/05/1987,1096.23,1042.37
196,01/06/1987,1113.99,1043.3233333333333
197,01/07/1987,1137.7,1053.9783333333332
198,01/08/1987,1183.91,1066.0383333333332
199,01/09/1987,1150.29,1082.93
200,01/10/1987,834.76,1071.3433333333332
201,01/11/1987,787.42,1056.1416666666667
202,01/12/1987,852.69,1048.8933333333332
203,01/01/1988,886.91,1035.3316666666667
204,01/02/1988,941.72,1019.3166666666667
205,01/03/1988,957.1,1003.8791666666666
206,01/04/1988,963.93,992.2208333333333
207,01/05/1988,938.34,979.0633333333334
208,01/06/1988,995.83,969.2166666666667
209,01/07/1988,972.9,955.4833333333332
210,01/08/1988,942.25,935.3449999999999
211,01/09/1988,963.43,919.7733333333332
212,01/10/1988,947.45,929.1641666666668
213,01/11/1988,919.46,940.1675
214,01/12/1988,942.44,947.6466666666666
215,01/01/1989,986.4,955.9375
216,01/02/1989,978.47,959.0
217,01/03/1989,989.91,961.7341666666667
218,01/04/1989,1033.94,967.5683333333333
219,01/05/1989,1073.11,978.7991666666667
220,01/06/1989,1044.28,982.8366666666667
221,01/07/1989,1085.94,992.2566666666668
222,01/08/1989,1121.16,1007.1658333333335
223,01/09/1989,1126.45,1020.7508333333334
224,01/10/1989,1079.77,1031.7775
225,01/11/1989,1078.68,1045.0458333333333
226,01/12/1989,1073.78,1055.9908333333333
227,01/01/1990,971.72,1054.7675000000002
228,01/02/1990,990.41,1055.7625
229,01/03/1990,1007.31,1057.2124999999999
230,01/04/1990,970.43,1051.92
231,01/05/1990,1057.54,1050.6225000000002
232,01/06/1990,1059.59,1051.8983333333333
233,01/07/1990,1000.41,1044.7708333333333
234,01/08/1990,862.27,1023.1966666666666
235,01/09/1990,772.71,993.7183333333334
236,01/10/1990,735.45,965.025
237,01/11/1990,799.0,941.7183333333332
238,01/12/1990,831.71,921.5458333333335
239,01/01/1991,916.21,916.92
240,01/02/1991,1000.9,917.7941666666666
241,01/03/1991,1063.47,922.4741666666667
242,01/04/1991,1067.35,930.5508333333333
243,01/05/1991,1111.42,935.0408333333334
244,01/06/1991,1041.79,933.5575
245,01/07/1991,1097.46,941.6450000000001
246,01/08/1991,1145.46,965.2441666666667
247,01/09/1991,1143.33,996.1291666666666
248,01/10/1991,1176.64,1032.8950000000002
249,01/11/1991,1131.62,1060.6133333333335
250,01/12/1991,1265.91,1096.7966666666666
251,01/01/1992,1337.17,1131.8766666666668
252,01/02/1992,1360.69,1161.8591666666666
253,01/03/1992,1290.26,1180.7583333333334
254,01/04/1992,1234.9,1194.7208333333333
255,01/05/1992,1247.3,1206.0441666666666
256,01/06/1992,1196.52,1218.9383333333333
257,01/07/1992,1230.78,1230.0483333333334
258,01/08/1992,1189.87,1233.7491666666667
259,01/09/1992,1228.95,1240.8841666666667
260,01/10/1992,1270.86,1248.7358333333334
261,01/11/1992,1368.77,1268.4983333333332
262,01/12/1992,1420.24,1281.3591666666666
263,01/01/1993,1453.96,1291.0916666666667
264,01/02/1993,1395.2,1293.9675
265,01/03/1993,1430.64,1305.6658333333332
266,01/04/1993,1367.16,1316.6875
267,01/05/1993,1446.59,1333.295
268,01/06/1993,1451.54,1354.5466666666666
269,01/07/1993,1453.09,1373.0725
270,01/08/1993,1527.28,1401.1899999999998
271,01/09/1993,1565.22,1429.2124999999999
272,01/10/1993,1592.03,1455.9766666666665
273,01/11/1993,1540.46,1470.2841666666666
274,01/12/1993,1586.23,1484.1166666666668
275,01/01/1994,1629.76,1498.7666666666667
276,01/02/1994,1607.98,1516.4983333333332
277,01/03/1994,1503.28,1522.5516666666665
278,01/04/1994,1482.36,1532.1516666666666
279,01/05/1994,1483.61,1535.2366666666667
280,01/06/1994,1420.39,1532.6408333333331
281,01/07/1994,1448.65,1532.2708333333333
282,01/08/1994,1529.71,1532.4733333333334
283,01/09/1994,1523.23,1528.9741666666666
284,01/10/1994,1547.98,1525.3033333333333
285,01/11/1994,1492.39,1521.2975
286,01/12/1994,1495.65,1513.7491666666667
287,01/01/1995,1496.05,1502.6066666666666
288,01/02/1995,1566.03,1499.1108333333332
289,01/03/1995,1606.63,1507.7233333333334
290,01/04/1995,1654.2,1522.0433333333333
291,01/05/1995,1691.12,1539.3358333333333
292,01/06/1995,1822.09,1572.8108333333332
293,01/07/1995,1954.36,1614.9533333333331
294,01/08/1995,1986.15,1652.99
295,01/09/1995,2027.6,1695.0208333333333
296,01/10/1995,2006.85,1733.26
297,01/11/1995,2052.73,1779.955
298,01/12/1995,2040.08,1825.3241666666665
299,01/01/1996,2043.28,1870.9266666666665
300,01/02/1996,2114.3,1916.6158333333333
301,01/03/1996,2105.88,1958.22
302,01/04/1996,2267.94,2009.365
303,01/05/1996,2363.76,2065.4183333333335
304,01/06/1996,2251.54,2101.2058333333334
305,01/07/1996,2048.8,2109.0758333333333
306,01/08/1996,2160.86,2123.6349999999998
307,01/09/1996,2315.2,2147.601666666667
308,01/10/1996,2297.66,2171.8358333333335
309,01/11/1996,2426.23,2202.9608333333335
310,01/12/1996,2423.26,2234.8925
311,01/01/1997,2581.7,2279.7608333333333
312,01/02/1997,2441.29,2307.01
313,01/03/1997,2273.58,2320.985
314,01/04/1997,2342.49,2327.1974999999998
315,01/05/1997,2604.6,2347.2675
316,01/06/1997,2677.92,2382.7991666666667
317,01/07/1997,2956.52,2458.4425
318,01/08/1997,2938.13,2523.2149999999997
319,01/09/1997,3113.47,2589.7374999999997
320,01/10/1997,2935.43,2642.8849999999998
321,01/11/1997,2949.81,2686.5166666666664
322,01/12/1997,2898.87,2726.1508333333336
323,01/01/1998,2982.86,2759.5808333333334
324,01/02/1998,3255.97,2827.4708333333333
325,01/03/1998,3368.47,2918.7116666666666
326,01/04/1998,3422.93,3008.748333333333
327,01/05/1998,3253.55,3062.8275
328,01/06/1998,3459.8,3127.984166666667
329,01/07/1998,3415.24,3166.210833333333
330,01/08/1998,2731.63,3149.0025
331,01/09/1998,3082.79,3146.445833333333
332,01/10/1998,3215.07,3169.7491666666665
333,01/11/1998,3538.42,3218.7999999999997
334,01/12/1998,3981.93,3309.055
335,01/01/1999,4540.67,3438.8725
336,01/02/1999,4141.33,3512.6524999999997
337,01/03/1999,4440.37,3601.9775000000004
338,01/04/1999,4554.26,3696.2550000000006
339,01/05/1999,4424.7,3793.8508333333334
340,01/06/1999,4810.84,3906.4375
341,01/07/1999,4712.34,4014.5291666666667
342,01/08/1999,4881.52,4193.686666666667
343,01/09/1999,4868.94,4342.5325
344,01/10/1999,5250.58,4512.158333333334
345,01/11/1999,5901.67,4709.095833333334
346,01/12/1999,7198.61,4977.1525
347,01/01/2000,6950.78,5177.995
348,01/02/2000,8233.3,5518.9925
349,01/03/2000,7952.15,5811.640833333334
350,01/04/2000,6709.83,5991.2716666666665
351,01/05/2000,5903.98,6114.544999999999
352,01/06/2000,6849.47,6284.430833333333
353,01/07/2000,6490.52,6432.612499999999
354,01/08/2000,7247.54,6629.780833333333
355,01/09/2000,6295.21,6748.636666666666
356,01/10/2000,5765.44,6791.541666666667
357,01/11/2000,4442.46,6669.940833333333
358,01/12/2000,4227.06,6422.311666666667
359,01/01/2001,4713.64,6235.883333333334
360,01/02/2001,3643.05,5853.3625
361,01/03/2001,3110.04,5449.8533333333335
362,01/04/2001,3561.63,5187.503333333333
363,01/05/2001,3535.07,4990.094166666667
364,01/06/2001,3614.58,4720.5199999999995
365,01/07/2001,3399.5,4462.935
366,01/08/2001,3027.71,4111.2825
367,01/09/2001,2503.0,3795.265
368,01/10/2001,2831.09,3550.7358333333336
369,01/11/2001,3239.51,3450.49
370,01/12/2001,3286.42,3372.103333333334
371,01/01/2002,3251.1,3250.2250000000004
372,01/02/2002,2898.51,3188.1800000000003
373,01/03/2002,3072.51,3185.0525
374,01/04/2002,2795.71,3121.225833333334
375,01/05/2002,2675.65,3049.6075
376,01/06/2002,2421.61,2950.193333333333
377,01/07/2002,2195.61,2849.869166666667
378,01/08/2002,2166.87,2778.1325
379,01/09/2002,1928.04,2730.2191666666668
380,01/10/2002,2183.45,2676.249166666667
381,01/11/2002,2428.16,2608.6366666666668
382,01/12/2002,2198.25,2517.9558333333334
383,01/01/2003,2163.65,2427.335
384,01/02/2003,2174.81,2367.0266666666666
385,01/03/2003,2167.33,2291.595
386,01/04/2003,2372.18,2256.3008333333332
387,01/05/2003,2588.57,2249.0441666666666
388,01/06/2003,2630.56,2266.4566666666665
389,01/07/2003,2809.0,2317.5725
390,01/08/2003,2920.26,2380.355
391,01/09/2003,2873.4,2459.135
392,01/10/2003,3108.93,2536.258333333333
393,01/11/2003,3163.86,2597.5666666666666
394,01/12/2003,3235.44,2683.999166666667
395,01/01/2004,3322.37,2780.5591666666664
396,01/02/2004,3245.68,2869.7983333333336
397,01/03/2004,3168.82,2953.255833333333
398,01/04/2004,3041.52,3009.0341666666664
399,01/05/2004,3127.13,3053.914166666667
400,01/06/2004,3212.98,3102.4491666666668
401,01/07/2004,2966.93,3115.61
402,01/08/2004,2887.66,3112.8933333333334
403,01/09/2004,2974.25,3121.2975
404,01/10/2004,3080.98,3118.968333333333
405,01/11/2004,3268.93,3127.7241666666664
406,01/12/2004,3402.39,3141.6366666666668
407,01/01/2005,3219.42,3133.0575000000003
408,01/02/2005,3184.27,3127.94
409,01/03/2005,3078.81,3120.4391666666666
410,01/04/2005,2940.12,3111.9891666666667
411,01/05/2005,3166.44,3115.265
412,01/06/2005,3149.21,3109.950833333334
413,01/07/2005,3329.68,3140.1800000000003
414,01/08/2005,3262.57,3171.4225
415,01/09/2005,3223.23,3192.170833333333
416,01/10/2005,3169.85,3199.5766666666673
417,01/11/2005,3364.86,3207.5708333333337
418,01/12/2005,3336.65,3202.0925
419,01/01/2006,3461.04,3222.2274999999995
420,01/02/2006,3417.52,3241.6650000000004
421,01/03/2006,3486.29,3275.6216666666674
422,01/04/2006,3430.44,3316.4816666666666
423,01/05/2006,3202.95,3319.5241666666666
424,01/06/2006,3186.46,3322.6283333333336
425,01/07/2006,3059.82,3300.14
426,01/08/2006,3188.28,3293.9491666666668
427,01/09/2006,3313.12,3301.4400000000005
428,01/10/2006,3490.9,3328.194166666666
429,01/11/2006,3591.72,3347.099166666667
430,01/12/2006,3562.55,3365.924166666667
431,01/01/2007,3624.44,3379.540833333334
432,01/02/2007,3534.83,3389.316666666666
433,01/03/2007,3511.38,3391.4075
434,01/04/2007,3636.13,3408.5483333333336
435,01/05/2007,3729.67,3452.441666666666
436,01/06/2007,3720.02,3496.905
437,01/07/2007,3638.62,3545.138333333333
438,01/08/2007,3717.99,3589.2808333333337
439,01/09/2007,3857.74,3634.665833333333
440,01/10/2007,4074.25,3683.2783333333336
441,01/11/2007,3767.92,3697.9616666666666
442,01/12/2007,3758.28,3714.2724999999996
443,01/01/2008,3369.7,3693.044166666667
444,01/02/2008,3193.7,3664.616666666667
445,01/03/2008,3177.07,3636.7574999999997
446,01/04/2008,3344.14,3612.4249999999997
447,01/05/2008,3466.13,3590.463333333333
448,01/06/2008,3120.75,3540.524166666666
449,01/07/2008,3146.47,3499.5116666666668
450,01/08/2008,3217.46,3457.800833333333
451,01/09/2008,2847.05,3373.5766666666664
452,01/10/2008,2366.31,3231.248333333333
453,01/11/2008,2151.33,3096.5325
454,01/12/2008,2233.07,2969.431666666667
455,01/01/2009,2081.75,2862.1025000000004
456,01/02/2009,1933.11,2757.0533333333333
457,01/03/2009,2140.03,2670.633333333333
458,01/04/2009,2397.35,2591.7341666666666
459,01/05/2009,2469.87,2508.7125
460,01/06/2009,2532.36,2459.68
461,01/07/2009,2734.29,2425.3316666666665
462,01/08/2009,2770.49,2388.0841666666665
463,01/09/2009,2924.69,2394.554166666667
464,01/10/2009,2816.12,2432.0383333333334
465,01/11/2009,2950.97,2498.6749999999997
466,01/12/2009,3129.16,2573.349166666667
467,01/01/2010,2950.46,2645.741666666667
468,01/02/2010,3075.37,2740.9300000000003
469,01/03/2010,3280.41,2835.9616666666666
470,01/04/2010,3361.99,2916.3483333333334
471,01/05/2010,3080.86,2967.2641666666664
472,01/06/2010,2881.22,2996.335833333333
473,01/07/2010,3079.92,3025.138333333333
474,01/08/2010,2883.54,3034.5591666666664
475,01/09/2010,3228.43,3059.870833333333
476,01/10/2010,3412.59,3109.5766666666673
477,01/11/2010,3400.09,3147.0033333333336
478,01/12/2010,3602.6,3186.4566666666665
479,01/01/2011,3650.51,3244.7941666666666
480,01/02/2011,3742.15,3300.359166666667
481,01/03/2011,3704.39,3335.6908333333336
482,01/04/2011,3804.57,3372.5725
483,01/05/2011,3736.93,3427.2450000000003
484,01/06/2011,3658.27,3491.9991666666665
485,01/07/2011,3632.91,3538.081666666667
486,01/08/2011,3389.41,3580.2374999999997
487,01/09/2011,3169.0,3575.285
488,01/10/2011,3530.0,3585.069166666666
489,01/11/2011,3448.37,3589.0925
490,01/12/2011,3436.19,3575.2250000000004
491,01/01/2012,3694.57,3578.896666666667
492,01/02/2012,3880.69,3590.441666666666
493,01/03/2012,4012.86,3616.1474999999996
494,01/04/2012,3941.99,3627.599166666667
495,01/05/2012,3661.41,3621.3058333333333
496,01/06/2012,3806.76,3633.6800000000003
497,01/07/2012,3818.44,3649.1408333333334
498,01/08/2012,3962.51,3696.8991666666666
499,01/09/2012,4010.59,3767.031666666667
500,01/10/2012,3831.7,3792.1733333333336
501,01/11/2012,3892.24,3829.1625
502,01/12/2012,3916.3,3869.1716666666666
503,01/01/2013,4062.77,3899.8549999999996
504,01/02/2013,4051.36,3914.0775
505,01/03/2013,4179.16,3927.9358333333334
506,01/04/2013,4260.85,3954.5074999999997
507,01/05/2013,4416.65,4017.4441666666667
508,01/06/2013,4339.14,4061.8091666666664
509,01/07/2013,4620.0,4128.605833333334
510,01/08/2013,4569.9,4179.221666666667
511,01/09/2013,4793.55,4244.468333333333
512,01/10/2013,4997.63,4341.629166666667
513,01/11/2013,5184.48,4449.315833333333
514,01/12/2013,5333.51,4567.416666666667
515,01/01/2014,5224.24,4664.205833333333
516,01/02/2014,5462.7,4781.8175
517,01/03/2014,5290.73,4874.448333333333
518,01/04/2014,5167.89,4950.035
519,01/05/2014,5307.52,5024.274166666667
520,01/06/2014,5505.82,5121.4975
521,01/07/2014,5462.21,5191.681666666666
522,01/08/2014,5734.5,5288.731666666667
523,01/09/2014,5621.23,5357.705
524,01/10/2014,5806.95,5425.1483333333335
525,01/11/2014,6042.25,5496.629166666667
526,01/12/2014,6005.31,5552.6125
527,01/01/2015,5905.3,5609.3675
528,01/02/2015,6293.76,5678.6225
529,01/03/2015,6180.01,5752.729166666667
530,01/04/2015,6216.31,5840.0975
531,01/05/2015,6347.68,5926.7775
532,01/06/2015,6223.61,5986.593333333334
533,01/07/2015,6394.97,6064.323333333334
534,01/08/2015,5965.86,6083.6033333333335
535,01/09/2015,5779.82,6096.819166666667
536,01/10/2015,6327.3,6140.181666666667
537,01/11/2015,6406.27,6170.516666666667
538,01/12/2015,6304.33,6195.435
539,01/01/2016,5799.74,6186.638333333333
540,01/02/2016,5724.79,6139.224166666667
541,01/03/2016,6087.31,6131.499166666667
542,01/04/2016,5940.55,6108.519166666668
543,01/05/2016,6130.63,6090.431666666666
544,01/06/2016,5980.7,6070.189166666666
545,01/07/2016,6385.55,6069.404166666666
546,01/08/2016,6443.54,6109.2108333333335
547,01/09/2016,6549.7,6173.3675
548,01/10/2016,6393.01,6178.843333333333
549,01/11/2016,6569.42,6192.439166666666
550,01/12/2016,6637.39,6220.194166666665
551,01/01/2017,6883.73,6310.526666666668
552,01/02/2017,7118.69,6426.685
553,01/03/2017,7218.23,6520.928333333333
554,01/04/2017,7365.99,6639.714999999999
555,01/05/2017,7537.4,6756.945833333334
556,01/06/2017,7460.61,6880.2716666666665
557,01/07/2017,7719.31,6991.418333333334
558,01/08/2017,7797.96,7104.286666666667
559,01/09/2017,7834.13,7211.322499999999
560,01/10/2017,8120.3,7355.263333333333
561,01/11/2017,8296.88,7499.218333333334
562,01/12/2017,8339.3,7641.044166666667
563,01/01/2018,8901.19,7809.165833333333
564,01/02/2018,8698.52,7940.818333333333
565,01/03/2018,8426.68,8041.522499999999
566,01/04/2018,8394.73,8127.250833333334
567,01/05/2018,8804.03,8232.803333333333
568,01/06/2018,8869.66,8350.224166666667
569,01/07/2018,9060.38,8461.98
570,01/08/2018,9577.37,8610.264166666666
571,01/09/2018,9486.65,8747.974166666667
572,01/10/2018,8599.04,8787.869166666665
573,01/11/2018,8657.37,8817.91
574,01/12/2018,7862.81,8778.202500000001
575,01/01/2019,8614.3,8754.295
576,01/02/2019,8873.32,8768.861666666666
577,01/03/2019,9051.03,8820.890833333333
578,01/04/2019,9431.13,8907.2575
579,01/05/2019,8668.01,8895.922499999999
580,01/06/2019,9303.25,8932.054999999998
581,01/07/2019,9483.48,8967.313333333334
582,01/08/2019,9236.94,8938.944166666666
583,01/09/2019,9271.24,8920.993333333334
584,01/10/2019,9594.26,9003.928333333335
585,01/11/2019,10025.95,9117.976666666667
586,01/12/2019,10399.25,9329.346666666666
587,01/01/2020,10560.18,9491.503333333332
588,01/02/2020,9861.04,9573.813333333334
589,01/03/2020,8878.21,9559.411666666667
590,01/04/2020,10320.77,9633.548333333334
591,01/05/2020,11017.74,9829.359166666667
592,01/06/2020,11617.87,10022.244166666667
593,01/07/2020,12346.32,10260.814166666665
594,01/08/2020,13482.9,10614.644166666667
595,01/09/2020,12775.63,10906.676666666666
596,01/10/2020,12471.95,11146.484166666667
597,01/11/2020,13955.36,11473.935
598,01/12/2020,14731.3,11834.939166666665
599,01/01/2021,14874.45,12194.461666666668
600,01/02/2021,14933.74,12617.186666666666
601,01/03/2021,14889.48,13118.125833333334
602,01/04/2021,15568.39,13555.427499999998
603,01/05/2021,15206.11,13904.458333333334
604,01/06/2021,15896.33,14260.996666666666
605,01/07/2021,16007.89,14566.1275
606,01/08/2021,16602.05,14826.056666666665
607,01/09/2021,15676.71,15067.813333333332
608,01/10/2021,16676.27,15418.173333333334
609,01/11/2021,16640.87,15641.965833333334
610,01/12/2021,16708.83,15806.76
611,01/01/2022,15080.03,15823.891666666665
612,01/02/2022,14425.22,15781.515
613,01/03/2022,14732.46,15768.43
614,01/04/2022,12704.68,15529.7875
615,01/05/2022,12310.94,15288.523333333333
616,01/06/2022,11083.88,14887.485833333334
617,01/07/2022,12452.64,14591.214999999998
618,01/08/2022,11875.28,14197.3175
619,01/09/2022,10607.35,13774.870833333334
620,01/10/2022,10977.16,13299.945
621,01/11/2022,11468.0,12868.8725
622,01/12/2022,10810.53,12377.347500000002
